"","X1","X2","Group"
"1",-1.00792717533206,0.399027127551213,"1"
"2",-0.472479666758793,0.839121791346173,"1"
"3",0.745229325730815,-1.27974193257183,"0"
"4",-0.597907905529905,-1.94243597568148,"0"
"5",0.186984091350764,-1.5419103280379,"0"
"6",-0.395736985652903,-0.120650486628404,"1"
"7",-0.15586101241443,1.19343293320948,"1"
"8",0.382043984813354,-1.70043318110154,"0"
"9",0.684346225687584,-0.890674936349737,"0"
"10",0.453268993062181,0.674205724152364,"1"
"11",-1.72351367913955,-0.270462111876775,"1"
"12",-1.06278214532431,-0.282208972007018,"1"
"13",-0.540617346390113,0.761107388163833,"1"
"14",-0.266631130498517,0.565228249804407,"0"
"15",1.38910163677381,0.0694936519595303,"0"
"16",-0.888567042377793,0.0202532547472005,"1"
"17",1.27433468870815,0.918186718002014,"0"
"18",1.28188227517025,-0.557256154352669,"0"
"19",-1.6266827397341,1.10914365448748,"1"
"20",1.42061764984395,0.75685701003592,"0"
"21",-0.413676883767705,-0.461187776403163,"0"
"22",1.08416612936857,-0.683906923394905,"0"
"23",-0.900235957802463,0.0483855175451852,"1"
"24",0.935070204608162,-0.0820529970758847,"0"
"25",1.004672477677,-0.241664261448566,"0"
"26",-2.02152087476683,-1.20696784777662,"1"
"27",1.2414015051597,0.886006448776458,"0"
"28",-1.05755783139882,-2.2162869846513,"0"
"29",-0.135292860887319,0.391176586200952,"1"
"30",-0.129547452256553,-1.16042889333,"0"
"31",-0.64553146606351,-1.3029506745269,"0"
"32",0.407408534619858,-0.00132725419852267,"1"
"33",1.70082910513362,0.677171183454395,"0"
"34",0.798933923813953,0.0419837859947903,"1"
"35",0.479904280091174,2.28463961347953,"1"
"36",1.5970329931898,2.18083802248338,"0"
"37",-1.98091729934721,-1.88135212462494,"1"
"38",-0.47291300364594,0.0925782447362672,"1"
"39",-0.100888250917955,-1.47523019051274,"0"
"40",-1.2450101836413,-1.04823143468527,"1"
"41",-0.881262652290813,-0.550783663370009,"1"
"42",-0.351331327870232,0.131276821367914,"0"
"43",-2.10749841195947,-0.695659836871621,"1"
"44",-0.490972603010508,0.233871516060272,"0"
"45",1.18443144379671,-0.494296311904698,"0"
"46",0.628496110218708,-0.624797791917294,"0"
"47",0.2273345651626,-1.00105225747862,"0"
"48",-1.71763132400346,0.874623960900293,"1"
"49",-0.962780775978829,1.5105702740024,"1"
"50",0.239864171457857,1.12389289005457,"1"
"51",-0.415789766038593,0.535899027029519,"1"
"52",-0.530614437521976,-0.405809954984854,"0"
"53",1.40036490286276,-1.2149124964754,"0"
"54",-0.23859365402323,0.164830388205578,"0"
"55",2.54611875056885,-0.765545363629683,"0"
"56",-0.086016009619558,-0.272434633901648,"1"
"57",0.371211002757542,-0.0113107974230049,"1"
"58",1.00731316157592,0.542857996164005,"0"
"59",-0.246407010769726,1.14691379097505,"1"
"60",1.51527874037872,-1.67589619861501,"0"
"61",0.282678386228609,1.14403686050944,"1"
"62",0.734782386268564,-1.01634248992032,"1"
"63",0.266741149405726,-0.118591033668373,"1"
"64",-0.32538352986477,0.755111417752444,"1"
"65",-0.249447827263566,-0.996392112776458,"0"
"66",1.49165308689401,1.37099151739208,"0"
"67",0.725052240844568,0.0250342215230591,"1"
"68",-0.491894903811936,0.788131775387146,"1"
"69",0.41151008049726,-0.305672766929161,"0"
"70",1.63861352597181,-2.49356319839619,"0"
"71",-0.550227322157063,1.60559130726042,"1"
"72",0.0613527278812155,-1.021791156321,"0"
"73",-1.68605808895348,0.328871154684895,"1"
"74",-0.91239583436138,-0.0191621220592146,"1"
"75",0.745424901648365,0.244070232314506,"1"
"76",-0.227991170833508,-0.0394907655322038,"0"
"77",1.30090035586374,3.94396536288177,"1"
"78",-1.65811057213229,-0.122554990448848,"1"
"79",-1.1361806990395,0.0197470070270757,"1"
"80",1.25647962248141,1.73449274613723,"0"
"81",-0.30852365708751,0.904538878760012,"1"
"82",2.3321645048342,0.466929603915187,"0"
"83",1.43522413792216,-0.659735459616062,"0"
"84",1.17029856424363,-0.554661713310339,"0"
"85",0.82156186853144,0.293916311724595,"1"
"86",0.826209357679865,-0.257621893812489,"1"
"87",-0.630569029995953,-1.20038637972577,"0"
"88",0.264721374716994,-0.169373081988013,"0"
"89",-0.470801471366969,-0.447368370811306,"0"
"90",0.885292452623449,0.0769164664621485,"0"
"91",-0.0830355557188796,-1.86993571403369,"0"
"92",2.0279774020397,1.05029741376009,"0"
"93",0.392884716327705,0.0450642669625184,"0"
"94",0.322461574193339,0.058550171566666,"1"
"95",-1.38331712654353,0.658068281670315,"1"
"96",-0.488206230600631,-3.39217829569924,"0"
"97",0.904960531134177,-0.343707280924659,"0"
"98",-0.588841877400703,0.969454687481969,"1"
"99",-0.693268524649538,0.426092656045325,"1"
"100",0.040930420657584,0.849114996778297,"1"
"101",0.239407810687255,0.310858391029452,"1"
"102",-0.655632416572636,1.77915837235052,"1"
"103",-0.249965523909367,-0.366532288265421,"0"
"104",-0.361833088509882,-0.125886048732581,"1"
"105",0.709459621954271,-1.71605390922213,"0"
"106",0.584873610214261,-0.229896176716461,"0"
"107",-0.151203527212254,-1.44027201678607,"0"
"108",-1.71070334372111,-0.390841903606456,"1"
"109",-0.401900654019191,1.224295340381,"1"
"110",0.144260884360578,2.7754953373617,"1"
"111",0.355409605587121,-0.100633901124357,"1"
"112",0.200184596921608,-0.298485257406497,"0"
"113",-1.17783151003495,1.07726305565271,"1"
"114",-0.313986779264678,-0.00384228393170704,"0"
"115",-1.99527596468699,0.496683079965487,"1"
"116",-0.173966118363858,-1.27605994954341,"0"
"117",-1.48965493390429,0.306161140762048,"1"
"118",-1.11459883198186,-0.58406856228671,"1"
"119",-0.156670410800887,-0.738136444733348,"0"
"120",1.41857317597925,0.189559262561579,"0"
"121",0.089005184629599,-0.762322009559908,"1"
"122",0.570884525022927,0.405997718001307,"1"
"123",0.640626088950791,0.138873258501231,"0"
"124",0.308188379423349,-1.37432411233706,"0"
"125",-0.172219618520434,-1.09165090356578,"0"
"126",0.93976532373113,-0.773665341018661,"0"
"127",0.100786067745738,0.110815711682704,"1"
"128",-0.165985743094886,-0.774810959029432,"0"
"129",-0.43558002447786,-0.567379563801603,"0"
"130",2.43091978878075,-0.0803310106285281,"0"
"131",3.00467797984309,-0.667314013413848,"0"
"132",-0.314216350479622,0.945439924756179,"1"
"133",0.591411447461054,-1.27339606527874,"0"
"134",0.20474685057566,-1.41276612618708,"0"
"135",-0.624897322333445,-3.1488105043151,"0"
"136",-0.379022975316028,0.260010359514413,"0"
"137",-0.0858325553542313,1.50597986044065,"1"
"138",-0.875768335266608,-0.463373603239434,"0"
"139",-2.46110230704615,-0.988807052255484,"1"
"140",0.0767371124796814,0.378929894766767,"1"
"141",-1.55878842476121,-0.434370059891392,"1"
"142",-1.87287222735279,0.608709559051509,"1"
"143",0.795043717263592,-1.35987970952709,"1"
"144",0.611310156174437,-1.21343278437701,"0"
"145",1.96887437361712,0.907617420838278,"0"
"146",-0.913153789959964,0.118665301914415,"1"
"147",1.84747910645802,-0.825442809902013,"0"
"148",0.968029122938733,0.912105294647571,"0"
"149",-0.4425396233357,-0.551147678913979,"0"
"150",0.386507510465972,0.339058544681941,"1"
"151",0.165528521584743,1.07599643131947,"1"
"152",-0.949936439650596,-0.553453309305422,"1"
"153",0.10339676882306,0.385117292198586,"1"
"154",0.00460650822839477,-0.142237966956073,"1"
"155",-0.871258541910069,0.49054458702872,"1"
"156",0.193422347376588,0.849954238650977,"1"
"157",0.154727280956722,0.415068107908379,"1"
"158",1.2261710145948,0.169276504180043,"0"
"159",0.0843767855441098,-1.02688579921835,"0"
"160",2.22547197014867,-0.871940493904075,"0"
"161",-0.178098609199389,0.871808690345174,"1"
"162",-0.0836253927834014,-0.308532759170584,"0"
"163",0.00197943559892972,0.231093711358517,"1"
"164",0.615379833999498,0.54542449839737,"1"
"165",-0.94904712490563,-1.12403675901172,"1"
"166",0.533429655478634,-2.12880310372934,"1"
"167",-1.65056920886742,0.0572544870835591,"1"
"168",-1.88861406240399,0.912176715637661,"1"
"169",0.502233717170779,0.393995027158076,"0"
"170",2.28376170672324,-0.672805728481811,"0"
"171",-1.33863897974756,0.0749157023238209,"1"
"172",-0.971055486866328,0.361052971922446,"1"
"173",1.48895445127106,0.337694241322348,"0"
"174",1.92623430827668,-0.600285524637849,"0"
"175",1.47313419716652,-1.47461914880554,"0"
"176",-0.244930459948951,-1.22898575617222,"0"
"177",0.332513157584132,-2.56803319952233,"0"
"178",0.468277873142619,0.318607178364213,"1"
"179",1.29547823908635,-2.06218170253476,"0"
"180",-1.31534060542869,-0.0232042698086756,"1"
"181",-0.782347695951814,0.836213377816711,"1"
"182",-0.514091452958651,-0.802529933611921,"0"
"183",0.763036677661049,1.15723400337285,"1"
"184",-1.50565428624258,1.29131227054906,"1"
"185",-0.886719152153991,-0.253087803049034,"1"
"186",1.42849841871406,1.21004341886426,"0"
"187",-2.54330958297163,1.51997200716136,"1"
"188",1.5635714599572,-0.301093300817515,"0"
"189",-0.0159974273522032,0.437454554087114,"1"
"190",-0.669310248593974,0.390313706473157,"1"
"191",-0.877065215108182,0.380728153895863,"1"
"192",0.116080879838047,0.440766240353632,"1"
"193",2.11078718418734,0.900373574451357,"0"
"194",-0.803889390027282,0.477213844841359,"1"
"195",-0.884424826407144,-1.64989259564158,"0"
"196",1.04898170757488,0.878274897674021,"0"
"197",0.398742967487613,-0.330720077784062,"1"
"198",-0.0379815853193779,-1.5767116721369,"0"
"199",0.710957254139242,0.171067093111155,"0"
"200",-0.327833405818224,-0.368165620905738,"0"
"201",0.448846673460881,0.418678266585085,"1"
"202",1.21747037448903,-1.0924423076406,"0"
"203",0.389179653941108,-0.63135899670327,"1"
"204",0.0532614708689776,-0.107310644786681,"0"
"205",-0.540690537559851,0.908466130834856,"1"
"206",1.64735079646665,0.270164245297005,"0"
"207",-1.31093397339504,1.29845087451311,"1"
"208",-0.331531168171565,-0.0221835723745649,"0"
"209",0.798625503382772,-1.31167962101253,"0"
"210",-1.02261319701331,-0.251096820628066,"1"
"211",-0.107865402704999,-0.91340526455182,"0"
